Unnamed: 0,statement,label,city,country,correct_country,twoshot_prompt
263,The city of Bhayandar is not in China.,1,Bhayandar,China,India,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Bhayandar is not in China. This statement is:"
699,The city of Cotonou is in China.,0,Cotonou,China,Benin,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Cotonou is in China. This statement is:"
275,The city of Jabalpur is in Ukraine.,0,Jabalpur,Ukraine,India,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Jabalpur is in Ukraine. This statement is:"
491,The city of Albuquerque is not in Egypt.,1,Albuquerque,Egypt,the United States,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Albuquerque is not in Egypt. This statement is:"
1176,The city of Uskudar is not in Turkey.,0,Uskudar,Turkey,Turkey,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Uskudar is not in Turkey. This statement is:"
1004,The city of Ciudad Guayana is not in Venezuela.,0,Ciudad Guayana,Venezuela,Venezuela,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Ciudad Guayana is not in Venezuela. This statement is:"
1248,The city of Jinan is not in China.,0,Jinan,China,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Jinan is not in China. This statement is:"
1183,The city of Mexico City is not in China.,1,Mexico City,China,Mexico,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Mexico City is not in China. This statement is:"
170,The city of Weifang is in China.,1,Weifang,China,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Weifang is in China. This statement is:"
128,The city of Incheon is in South Korea.,1,Incheon,South Korea,South Korea,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Incheon is in South Korea. This statement is:"
335,The city of Guarulhos is not in China.,1,Guarulhos,China,Brazil,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Guarulhos is not in China. This statement is:"
160,The city of Novokuznetsk is not in Russia.,0,Novokuznetsk,Russia,Russia,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Novokuznetsk is not in Russia. This statement is:"
429,The city of Omsk is in China.,0,Omsk,China,Russia,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Omsk is in China. This statement is:"
1288,The city of Tebessa is not in Algeria.,0,Tebessa,Algeria,Algeria,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Tebessa is not in Algeria. This statement is:"
200,The city of Harare is in Zimbabwe.,1,Harare,Zimbabwe,Zimbabwe,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Harare is in Zimbabwe. This statement is:"
408,The city of Warri is in Nigeria.,1,Warri,Nigeria,Nigeria,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Warri is in Nigeria. This statement is:"
1290,The city of Zhuzhou is in China.,1,Zhuzhou,China,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Zhuzhou is in China. This statement is:"
185,The city of N'Djamena is not in China.,1,N'Djamena,China,Chad,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of N'Djamena is not in China. This statement is:"
1039,The city of Kozhikode is not in the United States.,1,Kozhikode,the United States,India,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Kozhikode is not in the United States. This statement is:"
13,The city of Abidjan is in China.,0,Abidjan,China,Côte d'Ivoire,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Abidjan is in China. This statement is:"
697,The city of San Miguel de Tucuman is in China.,0,San Miguel de Tucuman,China,Argentina,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of San Miguel de Tucuman is in China. This statement is:"
244,The city of Ciudad Juarez is not in Mexico.,0,Ciudad Juarez,Mexico,Mexico,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Ciudad Juarez is not in Mexico. This statement is:"
233,The city of Qiqihar is in India.,0,Qiqihar,India,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Qiqihar is in India. This statement is:"
184,The city of N'Djamena is not in Chad.,0,N'Djamena,Chad,Chad,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of N'Djamena is not in Chad. This statement is:"
1491,The city of Kirkuk is in China.,0,Kirkuk,China,Iraq,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Kirkuk is in China. This statement is:"
944,The city of Goyang-si is not in South Korea.,0,Goyang-si,South Korea,South Korea,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Goyang-si is not in South Korea. This statement is:"
434,The city of Siliguri is not in India.,0,Siliguri,India,India,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Siliguri is not in India. This statement is:"
96,The city of Boumerdes is not in Algeria.,0,Boumerdes,Algeria,Algeria,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Boumerdes is not in Algeria. This statement is:"
294,The city of Libreville is in Gabon.,1,Libreville,Gabon,Gabon,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Libreville is in Gabon. This statement is:"
1074,The city of Abu Ghurayb is in Iraq.,1,Abu Ghurayb,Iraq,Iraq,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Abu Ghurayb is in Iraq. This statement is:"
1091,The city of Rio de Janeiro is in Japan.,0,Rio de Janeiro,Japan,Brazil,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Rio de Janeiro is in Japan. This statement is:"
810,The city of Aden is in Yemen.,1,Aden,Yemen,Yemen,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Aden is in Yemen. This statement is:"
4,The city of Maracay is not in Venezuela.,0,Maracay,Venezuela,Venezuela,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Maracay is not in Venezuela. This statement is:"
1325,The city of Hiroshima is in Malaysia.,0,Hiroshima,Malaysia,Japan,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Hiroshima is in Malaysia. This statement is:"
687,The city of Siping is in Iraq.,0,Siping,Iraq,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Siping is in Iraq. This statement is:"
999,The city of Oslo is not in Venezuela.,1,Oslo,Venezuela,Norway,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Oslo is not in Venezuela. This statement is:"
633,The city of Dubai is not in the United States.,1,Dubai,the United States,the United Arab Emirates,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Dubai is not in the United States. This statement is:"
441,The city of Krakow is not in South Korea.,1,Krakow,South Korea,Poland,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Krakow is not in South Korea. This statement is:"
1080,The city of Chicago is in the United States.,1,Chicago,the United States,the United States,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Chicago is in the United States. This statement is:"
1363,The city of Grosszschocher is not in China.,1,Grosszschocher,China,Germany,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Grosszschocher is not in China. This statement is:"
99,The city of Asmara is not in Indonesia.,1,Asmara,Indonesia,Eritrea,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Asmara is not in Indonesia. This statement is:"
412,The city of Kagoshima is in Japan.,1,Kagoshima,Japan,Japan,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Kagoshima is in Japan. This statement is:"
1125,The city of Jiangmen is in South Korea.,0,Jiangmen,South Korea,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Jiangmen is in South Korea. This statement is:"
219,The city of Xuzhou is in Mexico.,0,Xuzhou,Mexico,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Xuzhou is in Mexico. This statement is:"
125,The city of Matsuyama is not in Burkina Faso.,1,Matsuyama,Burkina Faso,Japan,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Matsuyama is not in Burkina Faso. This statement is:"
158,The city of Palembang is in Indonesia.,1,Palembang,Indonesia,Indonesia,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Palembang is in Indonesia. This statement is:"
1097,The city of Samarkand is in China.,0,Samarkand,China,Uzbekistan,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Samarkand is in China. This statement is:"
132,The city of Changwon is in South Korea.,1,Changwon,South Korea,South Korea,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Changwon is in South Korea. This statement is:"
1306,The city of Chenzhou is in China.,1,Chenzhou,China,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Chenzhou is in China. This statement is:"
552,The city of Cheonan is in South Korea.,1,Cheonan,South Korea,South Korea,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Cheonan is in South Korea. This statement is:"
1381,The city of Nay Pyi Taw is not in Mozambique.,1,Nay Pyi Taw,Mozambique,Myanmar,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Nay Pyi Taw is not in Mozambique. This statement is:"
1109,The city of Izhevsk is not in Nigeria.,1,Izhevsk,Nigeria,Russia,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Izhevsk is not in Nigeria. This statement is:"
2,The city of Lodz is not in Poland.,0,Lodz,Poland,Poland,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Lodz is not in Poland. This statement is:"
1357,The city of Suqian is not in Mexico.,1,Suqian,Mexico,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Suqian is not in Mexico. This statement is:"
139,The city of Mosul is in China.,0,Mosul,China,Iraq,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Mosul is in China. This statement is:"
324,The city of Ulan Bator is in Mongolia.,1,Ulan Bator,Mongolia,Mongolia,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Ulan Bator is in Mongolia. This statement is:"
1455,The city of Yangon is not in Kenya.,1,Yangon,Kenya,Myanmar,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Yangon is not in Kenya. This statement is:"
498,The city of Bobo-Dioulasso is not in Burkina Faso.,0,Bobo-Dioulasso,Burkina Faso,Burkina Faso,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Bobo-Dioulasso is not in Burkina Faso. This statement is:"
401,The city of Zaporizhzhya is in South Korea.,0,Zaporizhzhya,South Korea,Ukraine,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Zaporizhzhya is in South Korea. This statement is:"
195,The city of Giza is not in India.,1,Giza,India,Egypt,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Giza is not in India. This statement is:"
571,The city of Zunyi is in Senegal.,0,Zunyi,Senegal,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Zunyi is in Senegal. This statement is:"
519,The city of Almaty is in Iraq.,0,Almaty,Iraq,Kazakhstan,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Almaty is in Iraq. This statement is:"
649,The city of Qinhuangdao is not in Eritrea.,1,Qinhuangdao,Eritrea,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Qinhuangdao is not in Eritrea. This statement is:"
